time_dev,time_prod,column,value_dev,value_prod,diff
2024-02-12 16:00:52.000630,2024-02-12 16:00:53,u12,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:52.000630,2024-02-12 16:00:53,u23,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:00:52.000630,2024-02-12 16:00:53,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:00:54.000458,2024-02-12 16:00:55,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:54.000458,2024-02-12 16:00:55,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:54.000458,2024-02-12 16:00:55,u12,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:54.000458,2024-02-12 16:00:55,u23,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:00:54.000458,2024-02-12 16:00:55,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:00:56.000259,2024-02-12 16:00:57,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:56.000259,2024-02-12 16:00:57,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:56.000259,2024-02-12 16:00:57,u12,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:56.000259,2024-02-12 16:00:57,u23,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:00:56.000259,2024-02-12 16:00:57,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:00:58.000420,2024-02-12 16:00:59,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:58.000420,2024-02-12 16:00:59,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:58.000420,2024-02-12 16:00:59,u12,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:58.000420,2024-02-12 16:00:59,u23,401.1000061035156,401.100006,1.0351561741117621e-07
2024-02-12 16:00:58.000420,2024-02-12 16:00:59,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:01:00.000126,2024-02-12 16:01:01,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:00.000126,2024-02-12 16:01:01,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:00.000126,2024-02-12 16:01:01,u12,400.2999877929688,400.200012,0.09997579296879167
2024-02-12 16:01:00.000126,2024-02-12 16:01:01,u23,401.1000061035156,401.200012,0.10000589648439018
2024-02-12 16:01:00.000126,2024-02-12 16:01:01,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:01:02.000537,2024-02-12 16:01:03,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:02.000537,2024-02-12 16:01:03,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:02.000537,2024-02-12 16:01:03,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:01:02.000537,2024-02-12 16:01:03,u23,401.2000122070313,401.200012,2.0703129166577128e-07
2024-02-12 16:01:02.000537,2024-02-12 16:01:03,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:01:04.002108,2024-02-12 16:01:05,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:04.002108,2024-02-12 16:01:05,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:04.002108,2024-02-12 16:01:05,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:01:04.002108,2024-02-12 16:01:05,u23,401.2000122070313,401.200012,2.0703129166577128e-07
2024-02-12 16:01:04.002108,2024-02-12 16:01:05,u13,400.7000122070313,400.700012,2.0703129166577128e-07
2024-02-12 16:01:06.002082,2024-02-12 16:01:07,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:01:06.002082,2024-02-12 16:01:07,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:01:06.002082,2024-02-12 16:01:07,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:01:06.002082,2024-02-12 16:01:07,u13,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:01:08.002102,2024-02-12 16:01:09,energy,10638286.0,10638.286,10627647.714
